provider,sku_id,description,resource_family,resource_group,usage_type,regions,hourly_price_usd,currency,source,accelerator
GCP,0FC3-E99B-0E22,Nvidia Tesla V100 GPU running in Zurich,Compute,GPU,OnDemand,europe-west6,3.472,USD,GCP Cloud Billing Catalog API,V100
GCP,0FC8-A8C3-2DAC,Commitment v1: Nvidia Tesla P4 GPU running in Delhi for 1 Year,Compute,GPU,Commit1Yr,asia-south2,0.4536,USD,GCP Cloud Billing Catalog API,P4
GCP,1016-BA50-944D,Commitment v1: H200 141GB GPU running in Netherlands for 3 Years,Compute,GPU,Commit3Yr,europe-west4,4.49131,USD,GCP Cloud Billing Catalog API,H200
GCP,1073-C846-B678,Commitment v1: TpuV5e running in Osaka for 3 Years,Compute,TPU,Commit3Yr,asia-northeast2,0.693468,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,108D-B423-98EC,TpuV5p attached to Spot Preemptible VMs running in Berlin,Compute,TPU,Preemptible,europe-west10,2.96989,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,1099-9293-6143,TpuV5e running in Melbourne,Compute,TPU,OnDemand,australia-southeast2,1.56,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,10C3-21D7-81C8,Reserved TpuV5p in Milan in Calendar Mode,Compute,TPU,OnDemand,europe-west8,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,10CB-FB91-33CF,Commitment v1: Nvidia Tesla A100 80GB GPU running in Dammam for 1 Year,Compute,GPU,Commit1Yr,me-central2,5.569744,USD,GCP Cloud Billing Catalog API,A100
GCP,1169-8457-3F17,Commitment v1: Nvidia L4 GPU running in Seoul for 3 Years,Compute,GPU,Commit3Yr,asia-northeast3,0.3236417,USD,GCP Cloud Billing Catalog API,L4
GCP,1180-326B-8354,Nvidia Tesla P100 GPU attached to DWS Defined Duration VMs running in Netherlands,Compute,GPU,OnDemand,europe-west4,1.533,USD,GCP Cloud Billing Catalog API,P100
GCP,118F-B0B6-942B,Reserved TpuV5p in Doha in Calendar Mode,Compute,TPU,OnDemand,me-central1,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,11A1-17CA-448D,Commitment v1: Nvidia Tesla A100 GPU running in Virginia for 3 Year,Compute,GPU,Commit3Yr,us-east4,1.091056239,USD,GCP Cloud Billing Catalog API,A100
GCP,11B9-9180-FF3A,Reserved Nvidia H100 80GB GPU in Santiago in Calendar Mode,Compute,GPU,OnDemand,southamerica-west1,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,11D4-2A96-5A85,Commitment v1: Nvidia H100 80GB GPU running in Sao Paulo for 1 Year,Compute,GPU,Commit1Yr,southamerica-east1,10.79583,USD,GCP Cloud Billing Catalog API,H100
GCP,11DE-CC33-677C,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Jakarta,Compute,GPU,OnDemand,asia-southeast2,0.4033,USD,GCP Cloud Billing Catalog API,T4
GCP,11E5-5364-0752,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Phoenix,Compute,GPU,Preemptible,us-west8,0.8489,USD,GCP Cloud Billing Catalog API,V100
GCP,11F1-E75A-A332,Nvidia Tesla P100 GPU attached to DWS Defined Duration VMs running in Sydney,Compute,GPU,OnDemand,australia-southeast1,1.6,USD,GCP Cloud Billing Catalog API,P100
GCP,1202-5183-B3A6,Nvidia L4 GPU running in Paris,Compute,GPU,OnDemand,europe-west9,0.6496467,USD,GCP Cloud Billing Catalog API,L4
GCP,1202-8C77-8DA1,Commitment v1: Nvidia H100 80GB GPU running in Los Angeles for 1 Year,Compute,GPU,Commit1Yr,us-west2,8.172848,USD,GCP Cloud Billing Catalog API,H100
GCP,1202-A5A7-6A03,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Israel,Compute,GPU,Preemptible,me-west1,0.0968,USD,GCP Cloud Billing Catalog API,P4
GCP,1202-EB90-C016,TPU7x running in London,Compute,TPU,OnDemand,europe-west2,13.2,USD,GCP Cloud Billing Catalog API,TPU v7
GCP,1210-C78E-9569,Nvidia Tesla P4 GPU running in Las Vegas,Compute,GPU,OnDemand,us-west4,0.6,USD,GCP Cloud Billing Catalog API,P4
GCP,1218-5439-743E,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Singapore,Compute,GPU,Preemptible,asia-southeast1,0.1146,USD,GCP Cloud Billing Catalog API,T4
GCP,121C-94A1-C50A,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Warsaw,Compute,GPU,Preemptible,europe-central2,0.1752,USD,GCP Cloud Billing Catalog API,P100
GCP,1222-D67C-DE5C,H200 141GB GPU attached to DWS Defined Duration VMs running in TelAviv,Compute,GPU,OnDemand,me-west1,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,1268-AE81-8781,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Phoenix,Compute,GPU,OnDemand,us-west8,0.35,USD,GCP Cloud Billing Catalog API,T4
GCP,1270-52F8-4AE3,Commitment v1: Nvidia Tesla T4 GPU running in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,0.2596,USD,GCP Cloud Billing Catalog API,T4
GCP,1287-B492-90D1,Spot Preemptible 1/8 vGPU no lssd running in Oregon,Compute,GPU,Preemptible,us-west1,0.25875,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,12E2-9EC3-63C6,Commitment v1: Nvidia H100 80GB GPU running in Taiwan for 3 Years,Compute,GPU,Commit3Yr,asia-east1,4.978853,USD,GCP Cloud Billing Catalog API,H100
GCP,130A-C854-7804,Reserved Nvidia H100 80GB GPU in Phoenix in Calendar Mode,Compute,GPU,OnDemand,us-west8,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,1332-4F82-D616,TpuV5p running in Phoenix,Compute,TPU,OnDemand,us-west8,4.05,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,135C-642C-597D,Nvidia L4 GPU running in Finland,Compute,GPU,OnDemand,europe-north1,0.6166603,USD,GCP Cloud Billing Catalog API,L4
GCP,1385-2E8F-DE64,1/8 vGPU no lssd running in Las Vegas,Compute,GPU,OnDemand,us-west4,0.71157,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,1397-17F4-F577,Nvidia H100 80GB GPU attached to DWS Defined Duration VMs running in Netherlands,Compute,GPU,OnDemand,europe-west4,4.200761,USD,GCP Cloud Billing Catalog API,H100
GCP,13AF-B50D-41E5,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Israel,Compute,GPU,Preemptible,me-west1,0.3317,USD,GCP Cloud Billing Catalog API,V100
GCP,13D9-A4B3-10DF,Reserved V5e TPU in South Carolina in Calendar Mode,Compute,TPU,OnDemand,us-east1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,13F7-A27C-A833,Reserved Nvidia H100 80GB GPU in Seoul in Calendar Mode,Compute,GPU,OnDemand,asia-northeast3,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,1404-F992-CE3F,Commitment v1: Nvidia Tesla P4 GPU running in Delhi for 3 Year,Compute,GPU,Commit3Yr,asia-south2,0.324,USD,GCP Cloud Billing Catalog API,P4
GCP,1405-7751-ACE9,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Berlin,Compute,GPU,Preemptible,europe-west10,0.4877,USD,GCP Cloud Billing Catalog API,V100
GCP,140C-64D5-15DF,Commitment v1: Nvidia Tesla P4 GPU running in Singapore for 3 Year,Compute,GPU,Commit3Yr,asia-southeast1,0.292,USD,GCP Cloud Billing Catalog API,P4
GCP,1468-7B64-66E6,TpuV5e running in Zurich,Compute,TPU,OnDemand,europe-west6,1.67868,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,1478-CF20-B577,Commitment v1: TpuV5p running in Columbus for 3 Years,Compute,TPU,Commit3Yr,us-east5,1.89,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,14AD-C85F-1D80,Commitment v1: Nvidia L4 GPU running in Turin for 3 Years,Compute,GPU,Commit3Yr,europe-west12,0.3251034,USD,GCP Cloud Billing Catalog API,L4
GCP,14B9-9369-E204,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Melbourne,Compute,GPU,OnDemand,australia-southeast2,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,14BD-C33A-5A43,TpuV5e running in Belgium,Compute,TPU,OnDemand,europe-west1,1.32132,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,14DF-EC9E-9723,Commitment v1: Nvidia Tesla V100 GPU running in Phoenix for 1 Year,Compute,GPU,Commit1Yr,us-west8,1.562,USD,GCP Cloud Billing Catalog API,V100
GCP,14FF-F463-7C83,Commitment v1: Nvidia H100 80GB GPU running in Las Vegas for 3 Years,Compute,GPU,Commit3Yr,us-west4,4.842976,USD,GCP Cloud Billing Catalog API,H100
GCP,152C-A96A-7390,Commitment v1: Nvidia Tesla P100 GPU running in Dallas for 3 Years,Compute,GPU,Commit3Yr,us-south1,0.77526,USD,GCP Cloud Billing Catalog API,P100
GCP,1552-D759-5799,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Melbourne,Compute,GPU,Preemptible,australia-southeast2,0.2489,USD,GCP Cloud Billing Catalog API,P100
GCP,1585-EF08-FD8F,Reserved V6e TPU in Netherlands in Calendar Mode,Compute,TPU,OnDemand,europe-west4,1.89,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,1591-5D61-8F16,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Los Angeles,Compute,GPU,Preemptible,us-west2,0.5602,USD,GCP Cloud Billing Catalog API,A100
GCP,1598-4F1B-C9B3,Nvidia L4 GPU running in Melbourne,Compute,GPU,OnDemand,australia-southeast2,0.727795936,USD,GCP Cloud Billing Catalog API,L4
GCP,15AB-B356-7F49,Spot Preemptible 1/8 vGPU no lssd running in Tokyo,Compute,GPU,Preemptible,asia-northeast1,0.33638,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,15DE-5747-6496,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Milan,Compute,GPU,OnDemand,europe-west8,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,15E4-D2CD-A10A,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Taiwan,Compute,GPU,Preemptible,asia-east1,0.5876,USD,GCP Cloud Billing Catalog API,A100
GCP,1608-80A3-1C91,Nvidia L4 GPU attached to Spot Preemptible VMs running in Turin,Compute,GPU,Preemptible,europe-west12,0.0884,USD,GCP Cloud Billing Catalog API,L4
GCP,164C-C9CF-6509,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Milan,Compute,GPU,OnDemand,europe-west8,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,1671-A945-D3DA,Commitment v1: Nvidia Tesla P4 GPU running in Israel for 1 Year,Compute,GPU,Commit1Yr,me-west1,0.4158,USD,GCP Cloud Billing Catalog API,P4
GCP,1680-48F2-E111,Commitment v1: Nvidia Tesla P4 GPU running in Salt Lake City for 1 Year,Compute,GPU,Commit1Yr,us-west3,0.453,USD,GCP Cloud Billing Catalog API,P4
GCP,1699-D1F1-5A60,Commitment v1: Nvidia Tesla P100 GPU running in Berlin for 3 Years,Compute,GPU,Commit3Yr,europe-west10,1.01178,USD,GCP Cloud Billing Catalog API,P100
GCP,16AA-9113-F2DE,Nvidia H100 80GB GPU running in Los Angeles,Compute,GPU,OnDemand,us-west2,11.77643,USD,GCP Cloud Billing Catalog API,H100
GCP,16C5-08D8-05BE,Commitment v1: Nvidia Tesla A100 GPU running in Frankfurt for 1 Year,Compute,GPU,Commit1Yr,europe-west3,2.184427857,USD,GCP Cloud Billing Catalog API,A100
GCP,1702-1849-69E4,TPU7x attached to Spot Preemptible VMs running in Americas,Compute,TPU,Preemptible,"us-west1,us-central1,us-east1",4.8,USD,GCP Cloud Billing Catalog API,TPU v7
GCP,172E-E43B-5049,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Phoenix,Compute,GPU,Preemptible,us-west8,1.4926,USD,GCP Cloud Billing Catalog API,A100
GCP,1741-D2FC-9D5A,Commitment v1: Nvidia Tesla A100 GPU running in Doha for 1 Year,Compute,GPU,Commit1Yr,me-central1,2.24576,USD,GCP Cloud Billing Catalog API,A100
GCP,174B-853C-28F0,Commitment v1: 1/8 vGPU in Jakarta for 1 Year,Compute,GPU,Commit1Yr,asia-southeast2,0.58024,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,1758-37E1-4C72,Reserved TpuV5p in Turin in Calendar Mode,Compute,TPU,OnDemand,europe-west12,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,1765-8A4D-ED44,Commitment v1: Nvidia Tesla A100 80GB GPU running in Sydney for 3 Years,Compute,GPU,Commit3Yr,australia-southeast1,4.39561,USD,GCP Cloud Billing Catalog API,A100
GCP,1768-E1B9-B0EC,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Sydney,Compute,GPU,Preemptible,australia-southeast1,3.5425,USD,GCP Cloud Billing Catalog API,H100
GCP,176E-7B2D-55CE,Nvidia Tesla A100 80GB GPU running in Jakarta,Compute,GPU,OnDemand,asia-southeast2,5.282089,USD,GCP Cloud Billing Catalog API,A100
GCP,1771-2647-561B,H200 141GB GPU attached to DWS Defined Duration VMs running in Turin,Compute,GPU,OnDemand,europe-west12,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,1792-E323-9863,Commitment v1: Nvidia Tesla P100 GPU running in Paris for 3 Years,Compute,GPU,Commit3Yr,europe-west9,0.76212,USD,GCP Cloud Billing Catalog API,P100
GCP,17B0-C099-E702,Commitment v1: Nvidia L4 GPU running in Tokyo for 1 Year,Compute,GPU,Commit1Yr,asia-northeast1,0.4530983,USD,GCP Cloud Billing Catalog API,L4
GCP,17CD-C74F-7377,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Dammam,Compute,GPU,Preemptible,me-central2,0.2804,USD,GCP Cloud Billing Catalog API,P100
GCP,17FB-A25A-F02D,Nvidia Tesla V100 GPU running in Turin,Compute,GPU,OnDemand,europe-west12,3.1992,USD,GCP Cloud Billing Catalog API,V100
GCP,181C-1BAB-53A0,Commitment v1: TpuV5e running in Israel for 1 Year,Compute,TPU,Commit1Yr,me-west1,0.924,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,1839-7C69-C925,TpuV5e running in Salt Lake City,Compute,TPU,OnDemand,us-west3,1.44252,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,183E-3147-F180,Commitment v1: Nvidia Tesla A100 80GB GPU running in Melbourne for 3 Years,Compute,GPU,Commit3Yr,australia-southeast2,4.39561,USD,GCP Cloud Billing Catalog API,A100
GCP,1854-9C76-15CC,TpuV5e running in Tokyo,Compute,TPU,OnDemand,asia-northeast1,1.54104,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,185A-1FE5-A071,Spot Preemptible 1/8 vGPU no lssd running in London,Compute,GPU,Preemptible,europe-west2,0.3105,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,185A-A40E-EDC5,Nvidia Tesla P100 GPU running in Phoenix,Compute,GPU,OnDemand,us-west8,1.46,USD,GCP Cloud Billing Catalog API,P100
GCP,1893-E0E0-D5B6,H200 141GB GPU attached to DWS Defined Duration VMs running in Osaka,Compute,GPU,OnDemand,asia-northeast2,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,18B0-B345-FA31,Reserved Nvidia H100 80GB Mega GPU in Paris in Calendar Mode,Compute,GPU,OnDemand,europe-west9,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,18CE-490D-9D70,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Netherlands,Compute,GPU,OnDemand,europe-west4,0.3675,USD,GCP Cloud Billing Catalog API,T4
GCP,18D5-3E47-5F23,Commitment v1: Nvidia Tesla P100 GPU running in EMEA for 3 Year,Compute,GPU,Commit3Yr,europe-west1,0.72,USD,GCP Cloud Billing Catalog API,P100
GCP,18DB-5EFF-CABE,Nvidia L4 GPU running in Salt Lake City,Compute,GPU,OnDemand,us-west3,0.6732244,USD,GCP Cloud Billing Catalog API,L4
GCP,1902-3E2C-59D3,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Turin,Compute,GPU,Preemptible,europe-west12,0.3889,USD,GCP Cloud Billing Catalog API,V100
GCP,194C-ED35-34B9,Commitment v1: Nvidia Tesla A100 GPU running in Zurich for 1 Year,Compute,GPU,Commit1Yr,europe-west6,2.352460813,USD,GCP Cloud Billing Catalog API,A100
GCP,195C-8FB9-4248,1/8 vGPU no lssd running in South Carolina,Compute,GPU,OnDemand,us-east1,0.64688,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,1966-3CD9-ADA4,TpuV6e attached to Spot Preemptible VMs running in Netherlands,Compute,TPU,Preemptible,europe-west4,1.456522,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,19B1-FEA8-57DE,TpuV5p running in Osaka,Compute,TPU,OnDemand,asia-northeast2,5.20101,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,19CA-CC53-D7AF,Nvidia H100 80GB GPU running in Milan,Compute,GPU,OnDemand,europe-west8,11.364,USD,GCP Cloud Billing Catalog API,H100
GCP,19D1-4792-C5D5,Commitment v1: Nvidia H100 80GB GPU running in Israel for 3 Years,Compute,GPU,Commit3Yr,me-west1,4.729888,USD,GCP Cloud Billing Catalog API,H100
GCP,19DF-AAD4-185A,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Mumbai,Compute,GPU,Preemptible,asia-south1,3.2713,USD,GCP Cloud Billing Catalog API,H100
GCP,19F3-CF96-F49D,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Johannesburg,Compute,GPU,OnDemand,africa-south1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,1A25-07A3-AB6D,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Americas,Compute,GPU,Preemptible,"us-central1,us-east1,us-west1",0.1737,USD,GCP Cloud Billing Catalog API,T4
GCP,1A47-F645-DC3A,Reserved TpuV5p in Northern Virginia in Calendar Mode,Compute,TPU,OnDemand,us-east4,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,1A86-3BB7-659B,Commitment v1: Nvidia H100 80GB GPU running in Seoul for 1 Year,Compute,GPU,Commit1Yr,asia-northeast3,8.73103,USD,GCP Cloud Billing Catalog API,H100
GCP,1A8D-F4F0-7DFD,Nvidia Tesla V100 GPU running in Las Vegas,Compute,GPU,OnDemand,us-west4,2.48,USD,GCP Cloud Billing Catalog API,V100
GCP,1AB2-C4CE-6E79,Commitment v1: Nvidia Tesla A100 80GB GPU running in Mexico for 1 Year,Compute,GPU,Commit1Yr,northamerica-south1,3.794388,USD,GCP Cloud Billing Catalog API,A100
GCP,1AC4-D565-55E1,Reserved H200 141GB GPU in Finland in Calendar Mode,Compute,GPU,OnDemand,europe-north1,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,1AD1-9EE7-2D89,Commitment v1: TpuV5e running in Madrid for 1 Year,Compute,TPU,Commit1Yr,europe-southwest1,0.9912,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,1AD7-B399-5D65,Commitment v1: Nvidia H100 80GB GPU running in Hong Kong for 3 Years,Compute,GPU,Commit3Yr,asia-east2,6.015128,USD,GCP Cloud Billing Catalog API,H100
GCP,1AF9-A9FA-2F0D,Commitment v1: Nvidia Tesla P4 GPU running in Virginia for 3 Year,Compute,GPU,Commit3Yr,us-east4,0.27,USD,GCP Cloud Billing Catalog API,P4
GCP,1B06-35DE-E59A,Commitment v1: Nvidia Tesla T4 GPU running in Montreal for 3 Year,Compute,GPU,Commit3Yr,northamerica-northeast1,0.17,USD,GCP Cloud Billing Catalog API,T4
GCP,1B1A-F85D-28DD,H200 141GB GPU attached to DWS Defined Duration VMs running in Finland,Compute,GPU,OnDemand,europe-north1,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,1B26-A552-4AC8,Commitment v1: Nvidia Tesla P100 GPU running in APAC for 3 Year,Compute,GPU,Commit3Yr,asia-east1,0.72,USD,GCP Cloud Billing Catalog API,P100
GCP,1B71-16F6-B1C0,Nvidia H100 80GB GPU running in Zurich,Compute,GPU,OnDemand,europe-west6,13.70439,USD,GCP Cloud Billing Catalog API,H100
GCP,1BAE-28E7-BCD3,Commitment v1: Nvidia L4 GPU running in Zurich for 1 Year,Compute,GPU,Commit1Yr,europe-west6,0.4935674,USD,GCP Cloud Billing Catalog API,L4
GCP,1BB6-C249-C81F,Commitment v1: Nvidia Tesla A100 GPU running in Sao Paulo for 3 Year,Compute,GPU,Commit3Yr,southamerica-east1,1.347736384,USD,GCP Cloud Billing Catalog API,A100
GCP,1BBE-D828-4747,Nvidia L4 GPU running in Columbus,Compute,GPU,OnDemand,us-east5,0.6307733,USD,GCP Cloud Billing Catalog API,L4
GCP,1BDB-6B06-0518,Nvidia Tesla A100 GPU running in Phoenix,Compute,GPU,OnDemand,us-west8,2.933908,USD,GCP Cloud Billing Catalog API,A100
GCP,1BDD-58A3-A462,Nvidia Tesla T4 GPU running in Sydney,Compute,GPU,OnDemand,australia-southeast1,0.44,USD,GCP Cloud Billing Catalog API,T4
GCP,1BE6-56E4-7E45,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Finland,Compute,GPU,Preemptible,europe-north1,0.4783,USD,GCP Cloud Billing Catalog API,A100
GCP,1BF4-3481-44A4,Commitment v1: TpuV5p running in Finland for 1 Year,Compute,TPU,Commit1Yr,europe-north1,3.127124,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,1C49-8ADA-54A8,Nvidia Tesla A100 80GB GPU running in Singapore,Compute,GPU,OnDemand,asia-southeast1,4.846072,USD,GCP Cloud Billing Catalog API,A100
GCP,1C60-9FA3-EE20,Nvidia H100 80GB GPU running in Jakarta,Compute,GPU,OnDemand,asia-southeast2,13.17342,USD,GCP Cloud Billing Catalog API,H100
GCP,1C68-3C80-5061,Nvidia H100 80GB Mega GPU attached to Spot Preemptible VMs running in Frankfurt,Compute,GPU,Preemptible,europe-west3,2.4219,USD,GCP Cloud Billing Catalog API,H100
GCP,1C7C-7DA0-B01A,Commitment v1: Nvidia H100 80GB GPU running in Santiago for 3 Years,Compute,GPU,Commit3Yr,southamerica-west1,6.148855,USD,GCP Cloud Billing Catalog API,H100
GCP,1C8B-EF6A-1FF4,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Frankfurt,Compute,GPU,Preemptible,europe-west3,0.1558,USD,GCP Cloud Billing Catalog API,T4
GCP,1CD0-BFA0-28BC,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in London,Compute,GPU,OnDemand,europe-west2,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,1CEC-5F77-5B2C,Reserved Nvidia H100 80GB Mega GPU in Taiwan in Calendar Mode,Compute,GPU,OnDemand,asia-east1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,1CFD-1845-BBC6,Nvidia Tesla A100 GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,3.5206896,USD,GCP Cloud Billing Catalog API,A100
GCP,1D06-1999-70AF,Commitment v1: Nvidia Tesla A100 80GB GPU running in Hong Kong for 3 Years,Compute,GPU,Commit3Yr,asia-east2,4.33182,USD,GCP Cloud Billing Catalog API,A100
GCP,1D1E-543B-A0CF,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Dammam,Compute,GPU,Preemptible,me-central2,0.1549,USD,GCP Cloud Billing Catalog API,P4
GCP,1D39-7827-E6AA,Reserved V5e TPU in Doha in Calendar Mode,Compute,TPU,OnDemand,me-central1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,1D4C-3419-0297,Nvidia L4 GPU running in Virginia,Compute,GPU,OnDemand,us-east4,0.55820646,USD,GCP Cloud Billing Catalog API,L4
GCP,1D99-949A-13AF,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Montreal,Compute,GPU,OnDemand,northamerica-northeast1,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,1DB4-809C-B082,Commitment v1: Nvidia H100 80GB GPU running in Dallas for 3 Years,Compute,GPU,Commit3Yr,us-south1,5.07388,USD,GCP Cloud Billing Catalog API,H100
GCP,1DB9-8B77-7BAA,Commitment v1: Nvidia Tesla T4 GPU running in Delhi for 1 Year,Compute,GPU,Commit1Yr,asia-south2,0.264,USD,GCP Cloud Billing Catalog API,T4
GCP,1DBB-13D9-B0DE,Commitment v1: A4 Nvidia B200 (1 gpu slice) in Americas for 1 Year,Compute,GPU,Commit1Yr,"us-west1,us-central1,us-east1",11.1159,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,1DCE-7140-5970,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Turin,Compute,GPU,OnDemand,europe-west12,0.4515,USD,GCP Cloud Billing Catalog API,T4
GCP,1DD1-070E-70CC,Nvidia L4 GPU attached to Spot Preemptible VMs running in Madrid,Compute,GPU,Preemptible,europe-southwest1,0.0808,USD,GCP Cloud Billing Catalog API,L4
